"Style";"String";"ChatGPT";"Llama 2 7B";"NeuroParsCit"
"nature";"44.LINE, M. THE IMPORTANCE OF BIBLIOMETRICS. LIBRARY JOURNAL 112, 10. issn: 0363-0277 (1987).";"@article{line1987importanceOfBibliometrics,   author = {Line, M.},   title = {The Importance of Bibliometrics},   journal = {Library Journal},   volume = {112},   pages = {10},   year = {1987},   issn = {0363-0277} }  ";"@inproceedings{Line1987, title = {THE IMPORTANCE OF BIBLIOMETRICS}, author = {Line, M.}, booktitle = {LIBRARY JOURNAL}, pages = {10}, issn = {0363-0277}, }";"44.LINE, AUTHOR M. AUTHOR THE AUTHOR IMPORTANCE TITLE OF TITLE BIBLIOMETRICS. TITLE LIBRARY JOURNAL JOURNAL JOURNAL 112, VOLUME 10. VOLUME issn: VOLUME 0363-0277 PAGES (1987). DATE"
"nature";"45.Lewison, G. Preparation of bibliometrics papers. ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS 92. issn: 0001-3765 (2020).";"@article{lewison2020preparationOfBibliometricsPapers,   author = {Lewison, G.},   title = {Preparation of Bibliometrics Papers},   journal = {Anais da Academia Brasileira de Ciencias},   volume = {92},   year = {2020},   issn = {0001-3765} }  ";"@inproceedings{Lewison2020, title = {Preparation of bibliometrics papers}, author = {Lewison, G.}, booktitle = {ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS}, pages = {92}, issn = {1449-3098}, }";"45.Lewison, AUTHOR G. AUTHOR Preparation TITLE of TITLE bibliometrics TITLE papers. TITLE ANAIS JOURNAL DA JOURNAL ACADEMIA JOURNAL BRASILEIRA JOURNAL DE JOURNAL CIENCIAS JOURNAL 92. VOLUME issn: VOLUME 0001-3765 PAGES (2020). DATE"
"nature";"46.Heinrich, E., Henderson, M. & Redmond, P. AJET bibliometrics and licensing. AUSTRALASIAN JOURNAL OF EDUCATIONAL TECHNOLOGY 35, I–IV. issn: 1449-3098 (2019).";"@article{heinrich2019ajetBibliometricsAndLicensing,   author = {Heinrich, E. and Henderson, M. and Redmond, P.},   title = {AJET Bibliometrics and Licensing},   journal = {Australasian Journal of Educational Technology},   volume = {35},   pages = {I--IV},   year = {2019},   issn = {1449-3098} }  ";"@inproceedings{Heinrich2019, title = {AJET bibliometrics and licensing}, author = {Heinrich, E., Henderson, M., & Redmond, P.}, booktitle = {AUSTRALASIAN JOURNAL OF EDUCATIONAL TECHNOLOGY}, pages = {I\u2013IV}, issn = {1449-3098}, }";"46.Heinrich, AUTHOR E., AUTHOR Henderson, AUTHOR M. AUTHOR & AUTHOR Redmond, AUTHOR P. AUTHOR AJET TITLE bibliometrics TITLE and TITLE licensing. TITLE AUSTRALASIAN TITLE JOURNAL JOURNAL OF BOOKTITLE EDUCATIONAL JOURNAL TECHNOLOGY JOURNAL 35, VOLUME I–IV. JOURNAL issn: VOLUME 1449-3098 PAGES (2019). DATE"
"nature";"47.Hunt, G. E. Making sense of bibliometrics. ACTA NEUROPSYCHIATRICA 23, 80–81. issn: 0924-2708 (2011).";"@article{hunt2011makingSenseOfBibliometrics,   author = {Hunt, G. E.},   title = {Making Sense of Bibliometrics},   journal = {Acta Neuropsychiatrica},   volume = {23},   pages = {80--81},   year = {2011},   issn = {0924-2708} }  ";"@inproceedings{Hunt2011, title = {Making sense of bibliometrics}, author = {Hunt, G. E.}, booktitle = {ACTA NEUROPSYCHIATRICA}, pages = {80\u201381}, issn = {0924-2708},}";"47.Hunt, AUTHOR G. AUTHOR E. AUTHOR Making TITLE sense TITLE of TITLE bibliometrics. TITLE ACTA JOURNAL NEUROPSYCHIATRICA JOURNAL 23, VOLUME 80–81. VOLUME issn: VOLUME 0924-2708 PAGES (2011). DATE"
"nature";"48.BROADUS, R. EARLY APPROACHES TO BIBLIOMETRICS. JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE 38, 127–129. issn: 0002-8231 (1987).";"@article{broadus1987earlyApproachesToBibliometrics,   author = {Broadus, R.},   title = {Early Approaches to Bibliometrics},   journal = {Journal of the American Society for Information Science},   volume = {38},   pages = {127--129},   year = {1987},   issn = {0002-8231} }  ";"@Misc{Broadus1987, title={Early approaches to bibliometrics}, author={BROADUS, R.}, year={1987}, issn=0002-8231 }";"48.BROADUS, AUTHOR R. AUTHOR EARLY AUTHOR APPROACHES AUTHOR TO AUTHOR BIBLIOMETRICS. AUTHOR JOURNAL AUTHOR OF AUTHOR THE AUTHOR AMERICAN JOURNAL SOCIETY JOURNAL FOR JOURNAL INFORMATION JOURNAL SCIENCE JOURNAL 38, VOLUME 127–129. PAGES issn: VOLUME 0002-8231 PAGES (1987). DATE"
"nature";"49.Russell, J. M., Victoria Guzman, M., Aguillo, I., Collazo Reyes, F. & Mugnaini, R. International Seminar on Bibliometrics. TRANSINFORMACAO 26, 227–228. issn: 0103-3786 (2014).";"@article{russell2014internationalSeminarOnBibliometrics,   author = {Russell, J. M. and Victoria Guzman, M. and Aguillo, I. and Collazo Reyes, F. and Mugnaini, R.},   title = {International Seminar on Bibliometrics},   journal = {Transinformacao},   volume = {26},   pages = {227--228},   year = {2014},   issn = {0103-3786} }  ";"@Misc{Russell2014, title={International Seminar on Bibliometrics}, author={Russell, J. M., Victoria Guzman, M., Aguillo, I., Collazo Reyes, F., & Mugnaini, R.}, year={2014}, issn=0103-3786 }";"49.Russell, AUTHOR J. AUTHOR M., AUTHOR Victoria AUTHOR Guzman, AUTHOR M., AUTHOR Aguillo, AUTHOR I., AUTHOR Collazo AUTHOR Reyes, AUTHOR F. AUTHOR & AUTHOR Mugnaini, AUTHOR R. AUTHOR International TITLE Seminar TITLE on TITLE Bibliometrics. TITLE TRANSINFORMACAO JOURNAL 26, VOLUME 227–228. PAGES issn: VOLUME 0103-3786 PAGES (2014). DATE"
"nature";"50.Cronin, B. Semiotics and evaluative bibliometrics. JOURNAL OF DOCUMENTATION 56, 440–453. issn: 0022-0418 (2000).";"@article{cronin2000semioticsAndEvaluativeBibliometrics,   author = {Cronin, B.},   title = {Semiotics and Evaluative Bibliometrics},   journal = {Journal of Documentation},   volume = {56},   pages = {440--453},   year = {2000},   issn = {0022-0418} }  ";"@Misc{Cronin2000, title={Semiotics and evaluative bibliometrics}, author={Cronin, B.}, year={2000}, issn=0022-0418 }";"50.Cronin, AUTHOR B. AUTHOR Semiotics TITLE and TITLE evaluative TITLE bibliometrics. TITLE JOURNAL JOURNAL OF JOURNAL DOCUMENTATION JOURNAL 56, VOLUME 440–453. PAGES issn: VOLUME 0022-0418 PAGES (2000). DATE"
"nature";"51.McCain, K. Dictionary of bibliometrics - Response. JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE 48, 480–481. issn: 0002-8231 (1997).";"@article{mccain1997dictionaryOfBibliometricsResponse,   author = {McCain, K.},   title = {Dictionary of Bibliometrics - Response},   journal = {Journal of the American Society for Information Science},   volume = {48},   pages = {480--481},   year = {1997},   issn = {0002-8231} }  ";"@Misc{McCain1997, title={Dictionary of bibliometrics - Response}, author={McCain, K.}, year={1997}, issn=0002-8231 }";"51.McCain, AUTHOR K. AUTHOR Dictionary TITLE of TITLE bibliometrics TITLE - TITLE Response. TITLE JOURNAL JOURNAL OF JOURNAL THE JOURNAL AMERICAN JOURNAL SOCIETY JOURNAL FOR JOURNAL INFORMATION JOURNAL SCIENCE JOURNAL 48, VOLUME 480–481. PAGES issn: VOLUME 0002-8231 PAGES (1997). DATE"
"nature";"52.PRITCHARD, A. STATISTICAL BIBLIOGRAPHY OR BIBLIOMETRICS. JOURNAL OF DOCUMENTATION 25, 348+. issn: 0022-0418 (1969).";"@article{pritchard1969statisticalBibliographyOrBibliometrics,   author = {Pritchard, A.},   title = {Statistical Bibliography or Bibliometrics},   journal = {Journal of Documentation},   volume = {25},   pages = {348+},   year = {1969},   issn = {0022-0418} }  ";"@Misc{Pritchard1969, title={Statistical bibliography or bibliometrics}, author={PRITCHARD, A.}, year={1969}, issn=0022-0418}";"52.PRITCHARD, AUTHOR A. AUTHOR STATISTICAL AUTHOR BIBLIOGRAPHY TITLE OR JOURNAL BIBLIOMETRICS. JOURNAL JOURNAL JOURNAL OF JOURNAL DOCUMENTATION JOURNAL 25, VOLUME 348+. VOLUME issn: VOLUME 0022-0418 PAGES (1969). DATE"
"nature";"53.Guler, A. T., Waaijer, C. J. F. & Palmblad, M. Scientific workflows for bibliometrics. SCIENTOMETRICS 107. 15th International Conference of the International-Society-for-Scientometrics-and-Informetrics (ISSI) on Scientometrics and Informetrics, Bogazici Univ, Istanbul, TURKEY, JUN 29-JUL 04, 2015, 385–398. issn: 0138-9130 (2016).";"@inproceedings{guler2016scientificWorkflowsForBibliometrics,   author = {Guler, A. T. and Waaijer, C. J. F. and Palmblad, M.},   title = {Scientific Workflows for Bibliometrics},   booktitle = {Proceedings of ISSI 2015 Istanbul: 15th International Society of Scientometrics and Informetrics Conference},   year = {2016},   pages = {385--398},   issn = {0138-9130} }  ";"@article{Guler2015, title={Scientific workflows for bibliometrics}, author={Guler, A. T.}, author={Waaijer, C. J. F.}, author={Palmblad, M.}, journal={Scientometrics}, volume=107, pages={385\u2013398}, issn={0138-9130} }";"53.Guler, AUTHOR A. AUTHOR T., AUTHOR Waaijer, AUTHOR C. AUTHOR J. AUTHOR F. AUTHOR & AUTHOR Palmblad, AUTHOR M. AUTHOR Scientific TITLE workflows TITLE for TITLE bibliometrics. TITLE SCIENTOMETRICS BOOKTITLE 107. BOOKTITLE 15th BOOKTITLE International BOOKTITLE Conference BOOKTITLE of BOOKTITLE the BOOKTITLE International-Society-for-Scientometrics-and-Informetrics BOOKTITLE (ISSI) BOOKTITLE on BOOKTITLE Scientometrics BOOKTITLE and BOOKTITLE Informetrics, BOOKTITLE Bogazici BOOKTITLE Univ, BOOKTITLE Istanbul, LOCATION TURKEY, BOOKTITLE JUN JOURNAL 29-JUL VOLUME 04, VOLUME 2015, DATE 385–398. PAGES issn: VOLUME 0138-9130 PAGES (2016). DATE"
"nature";"54.CAMPOS, C & REDONDO, F. BIBLIOMETRICS AND CLINICAL-CHEMISTRY. CLINICAL CHEMISTRY 37, 303–304. issn: 0009-9147 (1991).";"@article{campos1991bibliometricsAndClinicalChemistry,   author = {Campos, C. and Redondo, F.},   title = {Bibliometrics and Clinical-Chemistry},   journal = {Clinical Chemistry},   volume = {37},   pages = {303--304},   year = {1991},   issn = {0009-9147} }  ";"@article{Campos1991, title={Bibliometrics and clinical-chemistry}, author={CAMPOS, C.}, journal={CLINICAL CHEMISTRY}, volume=37, pages={303\u2013304}, issn={0009-9147} }";"54.CAMPOS, AUTHOR C AUTHOR & AUTHOR REDONDO, AUTHOR F. AUTHOR BIBLIOMETRICS TITLE AND AUTHOR CLINICAL-CHEMISTRY. TITLE CLINICAL JOURNAL CHEMISTRY JOURNAL 37, VOLUME 303–304. PAGES issn: VOLUME 0009-9147 PAGES (1991). DATE"
"nature";"55.Prathap, G. Introduction to Bibliometrics and Scientometrics. ANNALS OF LIBRARY AND INFORMATION STUDIES 69, 327. issn: 0972-5423 (2022).";"@article{prathap2022introductionToBibliometricsAndScientometrics,   author = {Prathap, G.},   title = {Introduction to Bibliometrics and Scientometrics},   journal = {Annals of Library and Information Studies},   volume = {69},   pages = {327},   year = {2022},   issn = {0972-5423} }  ";"@article{Narins1994, title={Bibliometrics: theory, practice and problems}, author={NARIN, F.}, author={OLIVASTRO, D.}, author={STEVENS, K.}, journal={EVALUATION REVIEW}, volume=18, pages={65\u201376}, issn={0193-841X} }";"55.Prathap, AUTHOR G. AUTHOR Introduction TITLE to TITLE Bibliometrics TITLE and TITLE Scientometrics. TITLE ANNALS TITLE OF BOOKTITLE LIBRARY BOOKTITLE AND BOOKTITLE INFORMATION JOURNAL STUDIES JOURNAL 69, VOLUME 327. VOLUME issn: VOLUME 0972-5423 PAGES (2022). DATE"
"nature";"56.NARIN, F, OLIVASTRO, D & STEVENS, K. BIBLIOMETRICS THEORY, PRACTICE AND PROBLEMS. EVALUATION REVIEW 18, 65–76. issn: 0193-841X (1994).";"@article{narin1994bibliometricsTheoryPracticeAndProblems,   author = {Narin, F. and Olivastro, D. and Stevens, K.},   title = {Bibliometrics Theory, Practice and Problems},   journal = {Evaluation Review},   volume = {18},   pages = {65--76},   year = {1994},   issn = {0193-841X} }    ";"@article{Hicks2016, title={Bibliometrics for social validation}, author={HICKS, D. J.}, journal={PLOS ONE}, volume=11, pages={e0153598}, issn={1932-6203} }";"56.NARIN, AUTHOR F, AUTHOR OLIVASTRO, AUTHOR D AUTHOR & AUTHOR STEVENS, AUTHOR K. AUTHOR BIBLIOMETRICS AUTHOR THEORY, AUTHOR PRACTICE AUTHOR AND AUTHOR PROBLEMS. TITLE EVALUATION TITLE REVIEW JOURNAL 18, VOLUME 65–76. VOLUME issn: VOLUME 0193-841X PAGES (1994). DATE"
"nature";"57.Hicks, D. J. Bibliometrics for Social Validation. PLOS ONE 11. issn: 1932-6203 (2016).";"@article{hicks2016bibliometricsForSocialValidation,   author = {Hicks, D. J.},   title = {Bibliometrics for Social Validation},   journal = {PLOS ONE},   volume = {11},   year = {2016},   issn = {1932-6203} }  ";"@article{Daniel1979, title={Bibliometrics and scholarly impact}, author={DANIEL, R.}, journal={AMERICAN PSYCHOLOGIST}, volume=34, pages={725\u2013726}, issn={0003-066X}}";"57.Hicks, AUTHOR D. AUTHOR J. AUTHOR Bibliometrics TITLE for TITLE Social TITLE Validation. TITLE PLOS JOURNAL ONE JOURNAL 11. VOLUME issn: VOLUME 1932-6203 PAGES (2016). DATE"
"nature";"58.DANIEL, R. BIBLIOMETRICS AND SCHOLARLY IMPACT. AMERICAN PSYCHOLOGIST 34, 725–726. issn: 0003-066X (1979).";"@article{daniel1979bibliometricsAndScholarlyImpact,   author = {Daniel, R.},   title = {Bibliometrics and Scholarly Impact},   journal = {American Psychologist},   volume = {34},   pages = {725--726},   year = {1979},   issn = {0003-066X} }  ";"@article{Daniel1979, title={BIBLIOMETRICS AND SCHOLARLY IMPACT}, author={DANIEL, R.}, journal={AMERICAN PSYCHOLOGIST}, volume={34}, pages={725-726}, issn={0003-066X}, year={1979} }";"58.DANIEL, AUTHOR R. AUTHOR BIBLIOMETRICS AUTHOR AND AUTHOR SCHOLARLY AUTHOR IMPACT. AUTHOR AMERICAN JOURNAL PSYCHOLOGIST JOURNAL 34, VOLUME 725–726. PAGES issn: VOLUME 0003-066X PAGES (1979). DATE"
"nature";"59.Zimmer, D. Bibliometrics: simple - understandable - comprehensible. ZEITSCHRIFT FUR BIBLIOTHEKSWESEN UND BIBLIOGRAPHIE 61, 388–389. issn: 0044-2380 (2014).";"@article{zimmer2014bibliometricsSimpleUnderstandableComprehensible,   author = {Zimmer, D.},   title = {Bibliometrics: Simple - Understandable - Comprehensible},   journal = {Zeitschrift fur Bibliothekswesen und Bibliographie},   volume = {61},   pages = {388--389},   year = {2014},   issn = {0044-2380} }  ";"@article{Zimmer2014, title={Bibliometrics: simple - understandable - comprehensible}, author={ZIMMER, D.}, journal={ZEITSCHRIFT FUR BIBLIOTHEKSWESEN UND BIBLIOGRAPHIE}, volume={61}, pages={388-389}, issn={0044-2380}, year={2014} }";"59.Zimmer, AUTHOR D. AUTHOR Bibliometrics: TITLE simple TITLE - TITLE understandable TITLE - TITLE comprehensible. TITLE ZEITSCHRIFT TITLE FUR JOURNAL BIBLIOTHEKSWESEN JOURNAL UND JOURNAL BIBLIOGRAPHIE JOURNAL 61, VOLUME 388–389. PAGES issn: NOTES 0044-2380 PAGES (2014). DATE"
"nature";"60.MCLAIN, J. BIBLIOMETRICS TOOLBOX - BROOKS,TA. JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE 41, 70–71. issn: 0002-8231 (1990).";"@article{mclain1990bibliometricsToolboxBrooksTA,   author = {McLain, J.},   title = {Bibliometrics Toolbox - Brooks, T. A.},   journal = {Journal of the American Society for Information Science},   volume = {41},   pages = {70--71},   year = {1990},   issn = {0002-8231} }  ";"@article{McLain1990, title={BIBLIOMETRICS TOOLBOX - BROOKS,TA.}, author={MCLAIN, J.}, journal={JOURNAL OF THE AMERICAN SOCIETY FOR INFORMATION SCIENCE}, volume={41}, pages={70-71}, issn={0002-8231}, year={1990} }";"60.MCLAIN, AUTHOR J. AUTHOR BIBLIOMETRICS AUTHOR TOOLBOX AUTHOR - AUTHOR BROOKS,TA. AUTHOR JOURNAL AUTHOR OF AUTHOR THE JOURNAL AMERICAN JOURNAL SOCIETY JOURNAL FOR JOURNAL INFORMATION JOURNAL SCIENCE JOURNAL 41, VOLUME 70–71. VOLUME issn: VOLUME 0002-8231 PAGES (1990). DATE"
"nature";"61.Bornmann, L. Bibliometrics-based decision trees (BBDTs) based on bibliometrics-based heuristics (BBHs): Visualized guidelines for the use of bibliometrics in research evaluation. QUANTITATIVE SCIENCE STUDIES 1, 171–182 (2020).";"@article{bornmann2020bibliometricsBasedDecisionTrees,   author = {Bornmann, L.},   title = {Bibliometrics-based decision trees (BBDTs) based on bibliometrics-based heuristics (BBHs): Visualized guidelines for the use of bibliometrics in research evaluation},   journal = {Quantitative Science Studies},   volume = {1},   pages = {171--182},   year = {2020} }  ";"@article{Bornmann2020, title={Bibliometrics-based decision trees (BBDTs) based on bibliometrics-based heuristics (BBHs): Visualized guidelines for the use of bibliometrics in research evaluation}, author={BORNMANN, L.}, journal={QUANTITATIVE SCIENCE STUDIES}, volume={1}, pages={171-182}, issn={2373-4902}, year={2020} }";"61.Bornmann, AUTHOR L. AUTHOR Bibliometrics-based TITLE decision TITLE trees TITLE (BBDTs) TITLE based TITLE on TITLE bibliometrics-based TITLE heuristics TITLE (BBHs): TITLE Visualized TITLE guidelines TITLE for TITLE the TITLE use TITLE of TITLE bibliometrics TITLE in TITLE research TITLE evaluation. TITLE QUANTITATIVE JOURNAL SCIENCE JOURNAL STUDIES JOURNAL 1, VOLUME 171–182 PAGES (2020). DATE"
"nature";"62.Yilmaz, M. A Critical View on Bibliometrics. TURKISH LIBRARIANSHIP 33, 43–49. issn: 1300-0039 (2019).";"@article{yilmaz2019criticalViewOnBibliometrics,   author = {Yilmaz, M.},   title = {A Critical View on Bibliometrics},   journal = {Turkish Librarianship},   volume = {33},   pages = {43--49},   year = {2019},   issn = {1300-0039} }  ";"@article{Yilmaz2019, title={A Critical View on Bibliometrics}, author={YILMAZ, M.}, journal={TURKISH LIBRARIANSHIP}, volume={33}, pages={43-49}, issn={1300-0039}, year={2019} }";"62.Yilmaz, AUTHOR M. AUTHOR A TITLE Critical TITLE View TITLE on TITLE Bibliometrics. TITLE TURKISH JOURNAL LIBRARIANSHIP JOURNAL 33, VOLUME 43–49. VOLUME issn: VOLUME 1300-0039 PAGES (2019). DATE"
"nature";"63.Friedberg, E. C. A closer look at bibliometrics. DNA REPAIR 9, 1018–1020. issn: 1568-7864 (2010).";"@article{friedberg2010closerLookAtBibliometrics,   author = {Friedberg, E. C.},   title = {A Closer Look at Bibliometrics},   journal = {DNA Repair},   volume = {9},   pages = {1018--1020},   year = {2010},   issn = {1568-7864} }  ";"@article{Friedberg2010, title={A closer look at bibliometrics}, author={FRIEDBERG, E. C.}, journal={DNA REPAIR}, volume={9}, pages={1018-1020}, issn={1568-7864}, year={2010}}";"63.Friedberg, AUTHOR E. AUTHOR C. AUTHOR A TITLE closer TITLE look TITLE at TITLE bibliometrics. TITLE DNA TITLE REPAIR JOURNAL 9, VOLUME 1018–1020. PAGES issn: VOLUME 1568-7864 PAGES (2010). DATE"
"nature";"64.Burrell, Q. Dictionary of bibliometrics - Diodato,V. JOURNAL OF DOCUMENTATION 51, 448–450. issn: 0022-0418 (1995).";"@article{burrell1995dictionaryOfBibliometricsDiodatoV,   author = {Burrell, Q.},   title = {Dictionary of Bibliometrics - Diodato, V.},   journal = {Journal of Documentation},   volume = {51},   pages = {448--450},   year = {1995},   issn = {0022-0418} }  ";"@article{Burrell1995, title={dictionary of bibliometrics}, author={Burrell, Q.}, journal={JOURNAL OF DOCUMENTATION}, volume=51, pages={448\u2013450}, issn={0022-0418}, year={1995} }";"64.Burrell, AUTHOR Q. AUTHOR Dictionary TITLE of TITLE bibliometrics TITLE - TITLE Diodato,V. TITLE JOURNAL JOURNAL OF JOURNAL DOCUMENTATION JOURNAL 51, VOLUME 448–450. PAGES issn: VOLUME 0022-0418 PAGES (1995). DATE"
"nature";"65.Stefanis, C. et al. Terroir in View of Bibliometrics. STATS 6, 956–979 (2023).";"@article{stefanis2023terroirInViewOfBibliometrics,   author = {Stefanis, C. and others},   title = {Terroir in View of Bibliometrics},   journal = {Stats},   volume = {6},   pages = {956--979},   year = {2023},   issn = {0130-9765} }  ";"@article{Stefanis2023, title={Terroir in View of Bibliometrics}, author={Stefanis, C. et al.}, journal={STATS}, volume=6, pages={956\u2013979}, issn={0130-9765}, year={2023} }";"65.Stefanis, AUTHOR C. AUTHOR et AUTHOR al. AUTHOR Terroir TITLE in TITLE View TITLE of TITLE Bibliometrics. TITLE STATS JOURNAL 6, VOLUME 956–979 PAGES (2023). DATE"
"nature";"66.Borgoyakova, K. & Zemskov, A. Bibliometrics and hunting the predators. NAUCHNYE I TEKHNICHESKIE BIBLIOTEKI-SCIENTIFIC AND TECHNICAL LIBRARIES, 89–100. issn: 0130-9765 (2018).";"@article{borgoyakova2018bibliometricsAndHuntingThePredators,   author = {Borgoyakova, K. and Zemskov, A.},   title = {Bibliometrics and Hunting the Predators},   journal = {Nauchnye i tekhnicheskie biblioteki-Scientific and Technical Libraries},   pages = {89--100},   year = {2018},   issn = {0130-9765} }  ";"@article{Kamalski2012, title={Bibliometrics and urban knowledge transfer}, author={Kamalski, J. & Kirby, A.}, journal={CITIES}, volume=29, pages={S3\u2013S8}, issn={0264-2751}, year={2012} }";"66.Borgoyakova, AUTHOR K. AUTHOR & AUTHOR Zemskov, AUTHOR A. AUTHOR Bibliometrics TITLE and TITLE hunting TITLE the TITLE predators. TITLE NAUCHNYE TITLE I TITLE TEKHNICHESKIE JOURNAL BIBLIOTEKI-SCIENTIFIC JOURNAL AND JOURNAL TECHNICAL JOURNAL LIBRARIES, JOURNAL 89–100. VOLUME issn: VOLUME 0130-9765 PAGES (2018). DATE"
